Category,Title,Text
Կորոնավիրուս,"Հայաստանում կորոնավիրուսի դեպքերի թիվն աճել է 3536-ով, բուժվածներինը՝ 267-ով, մահվան դեպք երեկ չի գրանցվել"," Հայաստանում անցած մեկ օրում կորոնավիրուսի դեպքերի թիվն աճել է 2 հազար 556-ով՝ հասնելով 358 հազար 218-ի, գրանցվել է մահվան ևս 2 դեպք, հաղորդում է Առողջապահության նախարարության Հիվանդությունների վերահսկման և կանխարգելման ազգային կենտրոնը:Այսօր ժամը 11-ի սահմաններում կենտրոնի պաշտոնական կայքէջում հրապարակված տվյալների համաձայն՝ հիվանդությունից բուժվածների թիվն ավելացել է 264-ով և հասել 334 հազար 960-ի:Ըստ նույն աղբյուրի, իրականացվել է 7 հազար 407 թեստավորում, ընդհանուր թիվը հասավ 2 միլիոն 700 հազար 366-ի:Կորոնավիրուսային հիվանդությունից մահացածների ընդհանուր թիվը հասավ 8 հազար 35-ի, ևս 1526 վարակակիր, ըստ Առողջապահության նախարարության, մահացել է այլ պատճառներով:Այսպիսով, COVID-19-ից տվյալ պահին Հայաստանում բուժվում է 13 հազար 697 մարդ։«Օմիկրոն» շտամով պայմանավորված կոնորավիրուսի թվերը Հայաստանում վերջին մեկ շաբաթվա ընթացքում պրոգրեսիվ աճում են, այսօր կառավարության նիստի ժամանակ ասաց առողջապահության նախարար Անահիտ Ավանեսյանը՝ միևնույն ժամանակ նշելով՝ այդուհանդերձ հոսպիտալացման տոկոսը մեծ չէ։«Հիվանդացածների միայն 5-6 տոկոսը հոսպիտալացման կարիք ունի, ինչը, կարելի է ասել, միակ ուրախալի լուրն է այս ընթացքում։ Սրան է նպաստում ինչպես պատվաստվածների մեծաթիվ ընդգրկվածությունը, նաև շտամի որոշակի առանձնահատկությունը», - ասաց նախարարը՝ նշելով՝ վերջին մեկ շաբաթվա ընթացում նկատվում է պատվաստումների թվի աճ, ընդհանուր առմամբ, առաջին դեղաչափը ստացել է քաղաքացիների 45,3 տոկոսը, երկրորդ դեղաչափը՝ 37 տոկոսը։Նախարարի խոսքով՝ իրենց դիտարկումներով՝ պատվաստված քաղաքացիները հիվանդությունը տանում են կա՛մ ասիմպտոմ, կա՛մ սիմպտոմները թեթևակի են՝ հարբուխի նշաններ։ «Սա հենց մեր գլխավոր նպատակն է եղել՝ նվազեցնել ծանր, ծայրահեղ ծանր դեպքերի աճը և մահացության դեպքերը», - ասաց նախարարն՝ ընդգծելով, որ արդեն ունեն նաև հիվանդանոցային մահճակալների ծավալման պլանը, այս պահին այն դեռ ամբողջովին չեն գործարկել, դա կանեն ըստ պահանջի։«Ներկայումս 6 բժշկական կենտրոններ են ընդգրկված քովիդ բուժման մեջ և հընթացս, ըստ կարիքի, կծավալենք հավելյալ մահճակալային ֆոնդ», - ասաց Ավանեսյանը։ կատարվել է 66 թեստավորում, որի արդյունքում կորոնավիրուսային հիվանդության 6 նոր դեպք է գրանցվել:Կորոնավիրուսային հիվանդությամբ այս պահին ստացիոնար բուժում է ստանում 23 վարակակիր: Բժիշկները 6 հիվանդի վիճակը գնահատում են ծայրահեղ ծանր, 14-ինը՝ ծանր:2022 թվականի ընթացքում Արցախում կորոնավիրուսի լաբորատոր հայտնաբերման նպատակով իրականացվել է 1718 քաղաքացու հետազոտություն, որից 135-ի մոտ արձանագրվել է թեստի դրական պատասխան։"
Կորոնավիրուս,Այսօր գրանցվել է կորոնավիրուսով վարակվածության վերջին մի քանի ամիսների ամենաբարձր ցուցանիշը," Պատվաստումը հավաստող QR կոդերը սքանավորելիս այսուհետ հնարավոր չի լինի ամբողջությամբ տեսնել քաղաքացու անձնական տվյալները։ Նշվելու է քաղաքացու անունը, ազգանունը, չեն երևա նախկինում հանձնած ՊՇՌ թեստերը, իսկ անձնագրի և ծննդյան տվյալներից միայն մի քանի նիշ է երևալու, ինչը հնարավորություն կտա խուսափել անձնական տվյալների արտահոսքից։ «Ազատությանը» այս փոփոխությունների մասին տեղեկացրեց QR կոդերի համակարգը մշակած ԱՐՄԵԴ-ի տնօրեն Ավետ Մանուկյանը։

«Որոշում կայացրեցինք փոփոխել փակել այդ տվյալները՝ անձնագրի համարը, ծննդյան թվի մեծ մասը», - նշեց Մանուկյանը։

Հայաստանում հունվարի 22-ից ուժի մեջ են մտել հակահամաճարակային նոր խստացումները. հանրային վայրեր այցելելիս քաղաքացիների մուտքը միայն պատվաստման հավաստագրով կամ ՊՇՌ թեստի բացասական արդյունքով է թույլատրվում։ Դրանից հետո և' տնտեսվարողները, և' քաղաքացիները մտահոգություններ հայտնեցին։Երևանյան ռեստորաններից մեկի մենեջեր Արման Բադալյանն ասում է, որ այս ընթացքում իրենց չեն իրազեկել, թե ինչպես է պետք QR կոդերը ստուգել, արդյո՞ք պարտադիր է սքանավորելը։ Իսկ պատվաստման հավաստագրերը սքանավորելիս հաճախորդներից ոմանք դժգոհում են։Տեղեկատվական անվտանգության հարցերով փորձագետները կարգավորումներն ուժի մեջ մտնելուց հետո ևս ահազանգեցին, որ QR կոդերը սքանավորելիս անձնական տվյալների արտահոսք է լինում։«Տեսեք ինչեր է երևում՝ անուն, ազգանուն, ծննդյան թիվ, անձնագրի համար... ի՞նչի համար։ Թեստը երբ է արել և այլն։ Չափից դուրս ինֆորմացիա։ Այս ինֆորմացիան հրապարակային URL է, այսինքն՝ այս հասցեն էլ կարելի է տարածել, ուղարկել ցանկացած մեկին, ու ինքն էլ քո մասին այս ամբողջ ինֆորմացիան իմանա», - «Ազատության» հետ զրույցում ասաց մեդիա փորձագետ Արթուր Պապյանը։Ինչո՞ւ է անհրաժեշտ, օրինակ, սրճարան մտնելիս այսքան շատ ինֆորմացիա։ Փորձագետներն առաջարկում էին, որ սքանավորելիս երևա այնքան տվյալ, որքան անհրաժեշտ է բուն նպատակին ծառայելու համար։«Ուղղակի ԱՐՄԵԴ-ը պիտի գոնե QR կոդ սքանավորելիս քչացնի այն տվյալների քանակը, որոնք առանց որևէ գաղտնաբառի հասանելի են։ Իսկ մասնագիտացված կառույցի, բուժհիմնարկության համար ինչ-որ ենթաբաժին ստեղծի, որտեղ այդ ամբողջ ինֆորմացիան, եթե անհրաժեշտ է, լիարժեք երևա։ Բայց ոչ ամեն սրճարանի կամ հյուրանոցի կամ մարզասրահի աշխատակից իմ մասին ամեն ինչ իմանա», - ասաց Պապյանը։ԱՐՄԵԴ-ը ստեղծում է նախարարության պահանջներին համապատասխան համակարգ։ Տնօրենի խոսքով, այս բոլոր մտահոգությունները հաշվի առնելով, երեկ ուշ երեկոյան Առողջապահության նախարարությունում տեղի ունեցած քննարկումներից հետո որոշել են փակել որոշ տվյալներ. - «Չնայած ես խորհուրդ չեմ տալիս տալ սքանավորման։ Այսինքն՝ մտնում եք սրճարան, դուք ցույց տվեցիք ԱՐՄԵԴ-ի ափլիքեյշնը, որտեղ համ ձեր նկարը կա, համ կանաչ կոդը կա։ Եթե այդ երկուսը բավարար չէ, ինչ-որ մեկը կասկածում է, թե ափլիքեյշնը կեղծ կամ ֆոտոշոփ արած նկար ա, այդ դեպքում կարող են սքանավորել, և արդեն կբացի սերտիֆիկատ, որտեղ փակված անձնական տվյալներ կլինեն»։Իսկ պատվաստման հավաստագրի թղթային տարբերակի դեպքում մասնագետը խորհուրդ է տալիս քաղաքացիներին թույլ չտալ լուսանկարել այն, կարելի է միայն սկանավորել. - «Թուղթը մի թողեք լուսանկարեն, բայց եթե լինքով գնան արդեն անձնական էջ, էնտեղ արդեն չկա անձնական տվյալ, չեն կարող քոփի անել»։Անձնական տվյալների պաշտպանության խնդիրը լուծվեց նոր կանոնների կիրառումից հինգ օր անց միայն։ Այսօրվանից հանրային վայրեր այցելելիս ԱՐՄԵԴ հավելվածից QR կոդի կանաչ հատվածը ցուցադրելը բավարար է քաղաքացու մուտքը թույլատրելու համար։ Այն սքանավորելու կարիք չկա, իսկ սքանավորելու դեպքում, քաղաքացիների անձնական տվյալների պաշտպանության համար, անձնական էջում ներառված տվյալները փակ կլինեն:  "
Կորոնավիրուս,"Հայաստանում կորոնավիրուսի դեպքերի թիվն աճել է 2556-ով, բուժվածներինը՝ 264-ով, գրանցվել է մահվան ևս 2 դեպք"," Նիկոլ Փաշինյանը հանձնել է կորոնավիրուսի թեստ, որի պատասխանը եղել է դրական, հայտնում են վարչապետի գրասենյակից՝ նշելով, որ Փաշինյանը սահմանված կարգով ինքնամեկուսացել է, հիվանդությունն ընթանում է անախտանիշ:Վարչապետը գործունեությունը կիրականացնի հեռավար:   "
Կորոնավիրուս,QR կոդերը սքանավորելիս հնարավոր չի լինի ամբողջությամբ տեսնել քաղաքացու անձնական տվյալները," Կորոնավիրուսի դեմ պատվաստումը հավաստող QR կոդերը սքանավորելիս հետայսու հնարավոր կլինի տեսնել քաղաքացու անձնական տվյալների միայն մի հատվածը։ Ինչպես «Ազատության» հետ զրույցում ասաց ԱՐՄԵԴ համակարգի տնօրեն Ավետ Մանուկյանը, նշվելու է անուն, ազգանուն, չեն ցուցադրվի նախկինում հանձնած ՊՇՌ թեստերը, իսկ անձնագրի և ծննդյան օրվա ու տարվա տվյալներից միայն մի քանի նիշ է երևալու, ինչը հնարավորություն կտա խուսափել անձնական տվյալների արտահոսքից։Արդեն մի քանի օր է, ինչ ուժի մեջ են մտել նոր խստացումները՝ հանրային սննդի կետեր, հյուրանոցներ, մարզասրահներ, համերգասրահներ և մշակութային այլ վայրեր քաղաքացիների մուտքը միայն պատվաստման հավաստագրով կամ ՊՇՌ թեստի բացասական արդյունքով է թույլատրվում։ Մի շարք մեդիափորձագետներ մտահոգություն հայտնեցին, որ QR կոդերը սքանավորելիս անձնական տվյալների արտահոսք է տեղի ունենում։ԱՐՄԵԴ համակարգի տնօրենն ասում է՝ այս բոլոր մտահոգությունները հաշվի առնելով, երեկ ուշ երեկոյան Առողջապահության նախարարությունում տեղի ունեցած քննարկումներից հետո որոշում է կայացվել անձնական տվյալների արտահոսքից խուսափելու համար փակել որոշ տվյալներ։
  "
Կորոնավիրուս,Նիկոլ Փաշինյանը կրկին վարակվել է կորոնավիրուսով," Վրաստանում մեկ օրում հայտնաբերվել է կորոնավիրուսի 17 հազար 530 նոր դեպք։ Սա ամենաբարձր ցուցանիշն է համաճարակի ամբողջ ընթացքում։ Նախորդ ռեկորդը գրանցվել էր նախօրեին՝ 15 հազար 762 դեպք։Վրաստանում COVID-19-ի զոհերի թիվը հասել է 14 հազար 813-ի։ Կառավարությունը հայտնել է, որ վերջին մեկ օրվա ընթացքում ևս 39 հիվանդ է մահացել կորոնավիրուսային վարակի հետևանքով առաջացած բարդություններից։Ներկայումս Վրաստանում վարակվածության շուրջ 100 հազար ակտիվ դեպք կա, կլինիկաներում բուժվում է 4 հազար 651 հիվանդ, 999-ը ծանր վիճակում է։ "
Կորոնավիրուս,QR կոդերը սքանավորելիս հետայսու հնարավոր կլինի տեսնել անձնական տվյալների մի մասը միայն," Հայաստանում անցած մեկ օրում կորոնավիրուսի դեպքերի թիվն աճել է 1931-ով՝ հասնելով 355 հազար 662-ի, գրանցվել է մահվան ևս 1 դեպք, հաղորդում է Առողջապահության նախարարության Հիվանդությունների վերահսկման և կանխարգելման ազգային կենտրոնը:Այսօր ժամը 11-ի սահմաններում կենտրոնի պաշտոնական կայքէջում հրապարակված տվյալների համաձայն՝ հիվանդությունից բուժվածների թիվն ավելացել է 147-ով և հասել 334 հազար 696-ի:Ըստ նույն աղբյուրի, իրականացվել է 7 հազար 721 թեստավորում, ընդհանուր թիվը հասավ 2 միլիոն 692 հազար 959-ի:Կորոնավիրուսային հիվանդությունից մահացածների ընդհանուր թիվը հասավ 8 հազար 33-ի, ևս 1525 վարակակիր, ըստ Առողջապահության նախարարության, մահացել է այլ պատճառներով:Այսպիսով, COVID-19-ից տվյալ պահին Հայաստանում բուժվում է 11 հազար 408 մարդ։  Արցախի առողջապահության նախարարության հաղորդագրության համաձայն՝ երեկ կատարվել է 108 թեստավորում, որի արդյունքում կորոնավիրուսի 17 նոր դեպք է գրանցվել: Արձանագրվել է մահվան 2 դեպք։Կորոնավիրուսային հիվանդությամբ այս պահին ստացիոնար բուժում է ստանում 26 վարակակիր, 7-ի վիճակը ծայրահեղ ծանր է,14-ինը՝ ծանր։2022 թվականի ընթացքում Արցախում կորոնավիրուսի լաբորատոր հայտնաբերման նպատակով իրականացվել է 1652 քաղաքացու հետազոտություն, որից 129-ի մոտ արձանագրվել է թեստի դրական պատասխան։  "
Կորոնավիրուս,Վրաստանում կորոնավիրուսի ռեկորդներ են գրանցվում արդեն գրեթե ամեն օր," Եվրամիությունում ճանապարհորդելը կհեշտանա նույնիսկ մինչև կորոնավիրուսի դեմ լիակատար հաղթանակը։ Քաղաքացիները կկարողանան ավելի ազատ տեղաշարժվել մի երկրից մյուսը, եթե պաշտպանված լինեն պատվաստմամբ կամ բնական իմունիտետով և կարողանան դա հաստատել փաստաթղթերով։Բրյուսելում կայացած հանդիպման ժամանակ եվրոպական հարցերով նախարարները նաև որոշել են փետրվարի 1-ից չեղարկել ուղևորների կարանտինը և լրացուցիչ թեստավորումը։Կառավարությունները, սակայն, ըստ պայմանավորվածության կարող են վերականգնել սահմանափակումները, ներառյալ արգելափակումները, լոքդաունները՝ հանկարծակի բռնկման կամ կորոնավիրուսի նոր շտամի առաջացման դեպքում։  "
Կորոնավիրուս,"Հայաստանում կորոնավիրուսի դեպքերի թիվն աճել է 1931-ով, բուժվածներինը՝ 147-ով, գրանցվել է մահվան ևս 1 դեպք"," Վրաստանում մեկ օրում գրանցվել է կորոնավիրուսի 15 հազար 762 նոր դեպք։Սա նոր դեպքերի ամենամեծ թիվն է համաճարակի ամբողջ ընթացքում։ Վարակվածության ցուցանիշը սկսել է բարձրանալ 2022-ի տարեսկզբից և հունվարի 18-ից 21-ն ամեն օր գրանցվել են մեկը մյուսին գերազանցող ռեկորդային թվեր: Ընդհանուր հաշվով՝ Վրաստանում վարակվել է 1 միլիոն 75 հազար 154 մարդ։ Զոհերի թիվը հասել է 14 հազար 774-ի։ Կառավարությունը հայտնել է, որ վերջին մեկ օրվա ընթացքում ևս 42 հիվանդ է մահացել կորոնավիրուսային վարակի հետևանքով առաջացած բարդություններից։  "
Կորոնավիրուս,Եվրամիությունը վերականգնում է տեղաշարժի ազատությունը," Հայաստանում անցած մեկ օրում կորոնավիրուսի դեպքերի թիվն աճել է 1332-ով՝ հասնելով 353 հազար 731-ի, գրանցվել է մահվան 4 դեպք, հաղորդում է Առողջապահության նախարարության Հիվանդությունների վերահսկման և կանխարգելման ազգային կենտրոնը:Այսօր ժամը 11-ի սահմաններում կենտրոնի պաշտոնական կայքէջում հրապարակված տվյալների համաձայն՝ հիվանդությունից բուժվածների թիվն ավելացել է 155-ով և հասել 334 հազար 549-ի:Ըստ նույն աղբյուրի, իրականացվել է 5 հազար 713 թեստավորում, ընդհանուր թիվը հասավ 2 միլիոն 685 հազար 238-ի:Կորոնավիրուսային հիվանդությունից մահացածների ընդհանուր թիվը 8 հազար 32 է։Այսպիսով, COVID-19-ից տվյալ պահին Հայաստանում բուժվում է 9 հազար 625 մարդ։Արցախում հունվարի 24-ին կատարվել է 206 թեստավորում, գրանցվել է կորոնավիրուսային հիվանդության 9 նոր դեպք:Ըստ Արցախի առողջապահության նախարարության, կորոնավիրուսային հիվանդությամբ այս պահին ստացիոնար բուժում է ստանում 29 վարակակիր, 5 հիվանդի վիճակը գնահատվում է ծայրահեղ ծանր, 21-ինը՝ ծանր: Թեթև ձևերը բուժում են ստանում ամբուլատոր պայմաններում։2022-ի ընթացքում Արցախում իրականացվել է 1544 թեստավորում, արձանագրվել է կորոնավիրուսային հիվանդության 112 դեպք։"
Կորոնավիրուս,Վրաստանում կորոնավիրուսի հերթական ռեկորդն է գրանցվել," Հայաստանում այս օրերին ակտիվորեն շրջանառվում է կորոնավիրուսի բարձր վարակելիությամբ նոր շտամը։ Առողջապահության նախարար Անահիտ Ավանեսյանն ասում է՝ հենց «օմիկրոն»-ն է քովիդի նոր դեպքերի օրեցօր ավելացման պատճառը։«Անցած շաբաթ թվերը անընդհատ աճում էին, մենք ակնկալում ենք, որ այս շաբաթ ևս աճ կգրանցենք, որովհետև վերարտադրողության ցուցանիշը, որը ցույց է տալիս նախորդ 14 օրերի դինամիկան, թույլ է տալիս կանխատեսել, որ, այո, մենք առաջիկայում ունենալու ենք թվերի աճ», - ասաց Ավանեսյանը:Քովիդի տարածվածությունը նվազեցնելու նպատակով է, որ Հայաստանում նոր սահմանափակումներ են գործում, այսօր հրավիրած ասուլիսում ասաց նախարարը։Շաբաթ օրվանից հանրային սննդի կետեր, հյուրանոցներ, մարզասրահներ, համերգասրահներ և մշակութային այլ վայրեր քաղաքացիների մուտքը միայն պատվաստման հավաստագրով կամ ՊՇՌ թեստի բացասական արդյունքով է թույլատրվում։ Եթե տնտեսվարողները չպահպանեն կանոնները, ապա առաջին անգամ կտուգանվեն 100-300 հազար դրամով, կրկնվելու դեպքում՝ 200-ից 500 հազար դրամով։Ինչո՞ւ այս նոր խստացումները չեն վերաբերում ամենամարդաշատ վայրերին, օրինակ, մոլերին, առևտրի կենտրոններին, հանրային տրանսպորտին։ Նախարարը բացատրեց, թե խիստ անհրաժեշտ ծառայությունների նկատմամբ սահմանափակումները չկիրառելը կառավարության սկզբունքն է.«Դրանք կիրառել ժամանցի վայրերի, հանրային սնունդի, մի կողմից որովհետև այստեղ վարակման հնարավորությունը, երբ որ մարդիկ միասին ճաշում են, սրա շրջանակներում շատ ավելի բարձր է, առաջնորդվելով նաև այդ մտահոգությամբ», - նշեց Ավանեսյանը:

Սահմանափակումների ֆոնին նկատվում է պատվաստման գործընթացի մի փոքր ակտիվացում։ Ապրիլից, երբ մեկնարկեց վակցինացիան, մինչ օրս պատվաստվել է բնակչության ընդամենը 28.2 տոկոսը։ Այս թիվը, սակայն դեռևս շատ հեռու է ընդհանուր իմունիտետի ձևավորման համար անհրաժեշտ ցուցանիշից։ Դրա համար, ըստ մասնագետների, անհրաժեշտ է 70 և ավելի տոկոս։ Նախարարի խոսքով՝ կառավարությունը ձգտում է հասնել այդ 70 տոկոսին, բայց պատվաստումը պարտադիր դառնալու մասին քննարկում չկա։Փոխարենը քննարկվում է չպատվաստվածների համար բուժումը վճարովի դարձնելու հարցը։ Պետությունը, ըստ նախնական տվյալների, մեկ անձի բուժման համար ծախսում է 800 հազարից մինչև 1 միլիոն դրամ. - «Քննարկումներ, այո, ունենք, որ ինչպես է գնահատվում դրա ազդեցությունը հանրային առողջապահության վրա, և իհարկե, երբ որ կան հասանելի պատվաստանյութերը, ուրեմն նաև պետք է ռեսուրսների ծախսման արդյունավետությունը ևս գնահատենք»:Ըստ պաշտոնական վիճակագրության, ամբողջական պատվաստվածների մոտ 59 տոկոսը 35-64 տարեկաններն են, 25 տոկոսը՝ 18-34 տարեկանները, իսկ 65-ից բարձր տարիքի անձանցից ընդամենը 15 տոկոսն է պատվաստված։ Առողջապահության նախարարության ընտանեկան բժշկության գծով խորհրդատու Սամվել Հայրումյանն ասում է՝ ռիսկի խմբում գտնվողները հիմնականում կա՛մ չեն ցանկանում ու վախենում են, կա՛մ հակաքարոզի ազդեցության տակ են։«Եթե իրենց ընտանիքի անդամները, ովքեր դուրս ու ներս են անում, ովքեր հասարակության մեջ շփումներ ունեն, աշխատում են, եթե իրենք պատվաստվեն, իրենց վարակվելու հավանականությունը էականորեն պակասում է և հետևաբար էլի նպաստելու է, որ վարակը չտանեն տուն: Եթե իրենք չվարակվեն կամ վարակվելուց էլ գոնե թեթև լինեն, սիմտոմներ չլինեն, իսկ վարակը նաև փոխանցվում է հազի, փռշտոցի միջոցով, եթե ընտանիքի պատվաստված անդամը հիվանդանա ու թեթև տանի, ինչ-որ չափով մեծահասակների դա կօգնի», - ընդգծեց Հայրումյանը:

Մասնագետները միևնույն ժամանակ ընդգծում են՝ պատվաստումից զատ պետք է պահպանվեն հակահամաճարակային կանոնները՝ դիմակների կրումը, սոցիալական հեռավորությունը։ Այս կանոնները, սակայն, Հայաստանում մարդաշատ վայրերում շատ քչերն են կիրառում։   "
Կորոնավիրուս,"Հայաստանում կորոնավիրուսի դեպքերի թիվն աճել է 1332-ով, բուժվածներինը՝ 155-ով, գրանցվել է մահվան 4 դեպք"," Ամբողջ աշխարհում մեծ արագությամբ տարածվում է կորոնավիրուսի վերջին ենթատեսակը՝ «օմիկրոն»-ը: Իշխանությունները և առողջապահական հաստատությունները բնակիչներին հորդորում են պատվաստվել:Գրեթե բոլոր մայրցամաքներում հանրության մի մասը բողոքի ակցիաներ է անցկացնում և պահանջում է չեղարկել, այսպես կոչված, «կորոնաանձնագրերը» [պատվաստման կամ կազդուրվելու մասին վկայող փաստաթուղթը կամ QR-կոդը] և գրեթե պարտադիր դարձող պատվաստումները:Մինչդեռ, մասնագետների մեկնաբանություններում ի հայտ է գալիս զգուշավոր լավատեսություն և տեսանելի ապագայում այս պատուհասից վերջապես ազատվելու ակնկալիք: Համենայնդեպս, Եվրոպայում դա միանգամայն հնարավոր է համարվում: Այդ մասին է ասել Առողջապահության համաշխարհային կազմակերպության (ԱՀԿ) Եվրոպայի ծրագրերի տնօրեն Հանս Կլյուգեն:«Օմիկրոն»-ն առաջին անգամ գրանցվել է անցած տարվա նոյեմբերին Հարավային Աֆրիկայում և սկսել է կորոնավիրուսի մինչ այդ հայտնի ենթատեսակների համեմատությամբ չափազանց արագ տարածվել:«Օմիկրոն»-ը հունարենի այբուբենի 15-րդ տառն է, գիտական ավանդույթի համաձայն, վիրուսները դասակարգվում են ըստ հունարենի այբուբենի:Արդեն դեկտեմբերին մասնագետները նշել են, որ «օմիկրոն»-ով ախտահարվածները համեմատաբար հեշտ են տանում հիվանդությունը, դրա ծանր ընթացքի և մահվան դեպքերը «դելտա»-ի համեմատությամբ ավելի քիչ են:Առավել լավատեսորեն տրամադրված մասնագետները նույնիսկ կարծիք են հայտնել, որ «օմիկրոն»-ը կարող է դառնալ «բնական պատվաստանյութ», քանի որ վարակված մարդու օրգանիզմում գոյանում են հակամարմիններ, որոնք նրան ինչ-որ ժամանակ պետք է պաշտպանեն:Հանս Կլյուգեն դեռ երկու շաբաթ առաջ է ասել, որ եթե «օմիկրոն»-ը շարունակի այս արագությամբ տարածվել, ապա առաջիկա 6-8 շաբաթների ընթացքում Եվրոպայի բնակչության կեսից ավելին կվարակվի:ԱՀԿ Եվրոպայի ծրագրերի տնօրենի փոխանցմամբ, կորոնավիրուսը կարող է պանդեմիկ փուլից թևակոխել էնդեմիկ փուլ: Կլյուգեն երեկ էլ է խոսել համավարակի մասին, նշելով, որ այն կարող է մարել: Միաժամանակ նա ընդգծել է, որ կորոնավիրուսն այս ընթացքում այնքան շատ անակնկալներ է մատուցել գիտնականներին, որ չի կարելի միանշանակ պնդել, թե համավարակն անպայման կավարտվի: «Գուցե և ի հայտ կգա մի նոր վտանգավոր ենթատեսակ»,- նախազգուշացրել է Կլյուգեն:Մասնագետները ենթադրում են, որ «օմիկրոն»-ից հետո ինչ-որ տևական ժամանակ դադար կլինի և տարեվերջին կորոնավիրուսը «կվերադառնա», սակայն ոչ թե պանդեմիկ, այլ էնդեմիկ տարբերակով:Շատ պարզ մեկնաբանությամբ դա կնշանակի, որ հիվանդությունն այլևս համաշխարհային ծավալ չունի և տարածվում է կոնկրետ քաղաքում, շրջանում, երկրում կամ տարածաշրջանում: Դա բնավ չի նշանակում, որ այն կդառնա քիչ վտանգավոր: Մարդիկ կարող են ծանր հիվանդանալ և մահանալ նաև, այսպես կոչված, սովորական սեզոնային գրիպից:Մասնագետները շարունակում են պնդել, որ լավագույն բուժումը հիվանդության կանխումն է, տվյալ դեպքում՝ պատվաստումը: Սակայն այստեղ ի հայտ են գալիս մի շարք էթիկական հարցեր, որոնք ուղղակիորեն առնչվում են մարդու իրավունքի հետ:Բռնատիրական երկրներում իշխանությունը հպատակներին կարգադրում է պատվաստվել, զգուշացնելով, որ խուսափողները կպատժվեն: Եվ այդպիսիք իսկապես պատժվում են: Դեմոկրատական երկրներում իշխանություններն առաջին հերթին փորձում են համոզել և մեծագույն դժվարությամբ են պարտադրանք կիրառում:Եվրոպայում բացառիկ է Ավստրիայի օրինակը: Խորհրդարանը 137 կողմ 33 դեմ քվեների հարաբերակցությամբ երրորդ ընթերցմամբ ընդունել է օրենք կորոնավիրուսի դեմ չափահասների պարտադիր պատվաստման մասին:Առողջապահության նախարար Վոլֆգանգ Մյուքշտայնն ասել է, որ դա թույլ կտա խուսափել տնտեսությունը քայքայքող լոքդաուններից:«Մենք գիտենք, որ պատվաստումը, հատկապես երրորդ խթանիչ ներարկումը պաշտպանում է նաև «օմիկրոն»-ից: Եթե ուզում ենք խուսափել նոր սահմանափակումներից՝ պետք է պատվաստվենք»,- ասել է նախարարը:Ընդդիմության ներկայացուցիչ, «Ազատություն» կուսակցության լիդեր Հերբերտ Կիկլը պնդել է, որ օրենքը ծանր հարված է հասցնում դեմոկրատիային:«Մեկ որոշմամբ միլիոնավոր ավստրիացիներ դառնում են ստորադասված, նրանք արդեն անկախ չեն, ինքնիշխան չեն, նրանք դառնում են ենթականեր և ծառաներ»,- ասել է Կիկլը:Նոր օրենքն ուժի մեջ կմտնի փետրվարից, իսկ ամբողջ ծավալով կսկսի գործել մարտի կեսից: Օրենքը ենթադրում է բազմաթիվ բացառություններ և չի գործի հղիների, առողջական սպեցիֆիկ խնդիրներով մարդկանց ու վարակված և կազդուրվածների նկատմամբ:Հարևան երկրներն ուշիուշով հետևում են, փորձելով գուշակել, թե ինչ ընթացք կունենա այս նախաձեռնությունը և արդյո՞ք հետագայում նպատակահարմար կլինի հետևել Ավստրիայի օրինակին:  "
Կորոնավիրուս,Անահիտ Ավանեսյանը քովիդի թվերի աճը պայմանավորում է «օմիկրոն» շտամով," Առողջապահության համաշխարհային կազմակերպության (ԱՀԿ) գնահատմամբ՝ Եվրոպայում կորոնավիրուսի համաճարակի ավարտին կարելի է սպասել «օմիկրոն» շտամի ընթացիկ ալիքի թուլացումից հետո։«Ամենայն հավանականությամբ այս տարածաշրջանը մտնում է համաճարակի վերջնական փուլ: Այնուամենայնիվ, անհրաժեշտ է ուշադիր հետևել կորոնավիրուսի հնարավոր նոր փոխակերպումներին», - հայտարարել է ԱՀԿ Եվրոպական տարածաշրջանի տնօրեն Հանս Կլյուգեն։Ավելի վարակիչ, բայց նվազ վտանգավոր «օմիկրոն» շտամի տարածման ֆոնին Եվրամիության մի շարք երկրներում սկսել են չեղարկել հակահամաճարակային սահմանափակումները։ 

 "
Կորոնավիրուս,"Եվրոպայում չեն բացառում, որ կորոնավիրուսի համավարակը կարող է աստիճանաբար մարել"," Հայաստանում անցած մեկ օրում կորոնավիրուսի դեպքերի թիվն աճել է 688-ով՝ հասնելով 352 հազար 399-ի, մահվան դեպք չի գրանցվել, հաղորդում է Առողջապահության նախարարության Հիվանդությունների վերահսկման և կանխարգելման ազգային կենտրոնը:Այսօր ժամը 11-ի սահմաններում կենտրոնի պաշտոնական կայքէջում հրապարակված տվյալների համաձայն՝ հիվանդությունից բուժվածների թիվն ավելացել է 175-ով և հասել 334 հազար 394-ի:Ըստ նույն աղբյուրի, իրականացվել է 4 հազար 612 թեստավորում, ընդհանուր թիվը հասավ 2 միլիոն 679 հազար 525-ի:Կորոնավիրուսային հիվանդությունից մահացածների ընդհանուր թիվը 8 հազար 28 է, ևս 1523 վարակակիր, ըստ Առողջապահության նախարարության, մահացել է այլ պատճառներով:Այսպիսով, COVID-19-ից տվյալ պահին Հայաստանում բուժվում է 8 հազար 454 մարդ։ "
